sexo,idade,numero_de_amigos,basquete,futebol_americano,futebol,softbol,voleibol,natacao,animacao,beisebol,tenis,esportes,fofo,danca,banda,marcha,musica,rock,cabelo,vestido,shopping,compras,roupas,nossa_marca,marca_concorrente,bebidas
F,26,34,0,10,0,0,0,10,0,0,0,20,0,10,0,0,30,0,0,0,20,40,10,0,0,0
F,27,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
F,26,15,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0
F,25,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,20,0,0,0,0,0
F,29,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0
F,28,25,20,10,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,20,10,0,0,0
F,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,25,6,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,0,0,0,0,0,0,0,0,0
M,27,72,10,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,25,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,25,5,10,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
F,25,63,0,0,0,0,0,0,10,0,0,10,0,10,0,0,20,0,10,0,10,0,0,0,0,0
F,27,84,0,0,0,0,0,10,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,40,30,0,0,0,0,0,0
F,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,20,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,10,0,10,0,0,0,0,0
F,25,1,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,10,10,0
M,28,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0,0,0,0,0,0,0,0,0
NE,27,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0
M,26,31,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0
F,28,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
F,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0
F,26,18,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,30,0,0,0,10,0,0,0,0
F,26,96,50,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
F,28,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
NE,28,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,20,10,10,0,0,0
M,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
M,28,19,0,20,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
F,28,26,0,20,0,20,0,0,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10
F,28,25,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,28,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0
F,26,13,0,10,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0
NE,27,5,0,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
F,25,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,17,0,20,0,10,0,0,0,0,0,0,0,0,10,0,60,30,70,0,0,0,10,0,0,0
F,26,38,10,0,120,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,50,10,0,0,0
F,29,77,10,10,0,0,0,0,0,0,100,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0
F,28,58,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,0,10,0,0,0,0
F,28,63,0,0,0,0,0,0,0,0,50,0,0,10,20,0,10,10,0,0,0,10,10,0,0,0
M,28,40,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
M,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
M,26,43,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0
F,27,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,10,0,0,0,0,0
F,25,75,0,0,0,0,0,30,0,0,10,10,30,10,0,0,10,0,10,10,0,10,0,0,0,0
F,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
F,26,27,10,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,10,0,0,0
M,28,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0
F,27,54,10,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0
F,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,27,51,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
F,27,17,0,0,0,10,0,0,0,0,10,0,10,0,10,0,10,0,0,0,20,0,0,0,0,0
F,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,10,0,0,0
M,29,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,10,0,0,0
F,26,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0
F,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
NE,29,16,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
M,25,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,26,64,40,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,20,10,10,0,0,0
M,28,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0
F,27,29,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,10,0
F,25,9,0,10,0,10,10,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20
M,27,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,27,52,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,10,20,0,0,0,0,10,10,0
M,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
F,25,36,0,10,0,0,0,10,0,10,0,0,0,10,10,0,10,0,10,0,10,0,0,0,0,0
NE,26,19,10,0,50,10,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0
F,27,92,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,9,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,10,0,0,0,10,0,0,0,0
F,26,48,10,0,0,0,0,0,20,0,0,0,0,0,30,0,0,10,0,0,0,10,0,0,0,0
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,20,0,0,0,0,0,0
F,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,28,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,20,10,0,0,0,10,10,0,0,0
F,25,24,0,0,0,0,0,0,0,0,0,0,10,30,20,0,10,10,0,0,0,10,10,0,0,0
F,25,45,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
F,29,64,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,28,18,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0
F,27,73,10,10,0,0,0,0,0,20,0,0,20,10,20,0,10,20,20,0,0,0,10,0,0,10
F,27,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0
M,26,61,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
M,25,61,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,20,0,10
M,28,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,30,10,0,0,0,0,0,0,0,0
F,27,73,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
F,26,27,20,0,0,30,0,0,10,0,0,0,0,0,10,0,10,0,20,0,0,0,30,0,0,10
F,26,2,0,0,0,0,0,0,0,0,0,0,10,0,30,20,0,0,0,0,0,10,0,0,0,0
F,27,85,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0
F,27,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,30,0,10
M,27,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,0,0
F,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
F,26,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
F,26,98,10,0,0,20,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,10,0,0,0,0
NE,26,24,0,0,10,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,10
M,26,58,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0
NE,27,45,10,10,0,0,0,0,0,10,10,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,26,76,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,74,0,10,0,0,0,0,0,20,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,17,20,0,0,30,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,28,0,10,0,0,10,0,0,0,10,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0
F,26,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0
F,26,124,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0
M,27,21,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
F,26,86,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,30,0
F,25,6,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,30,0,0,0,0
F,25,36,0,0,30,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,20,10,0,0,10,0
F,25,59,0,0,0,0,0,10,0,0,0,0,0,20,0,0,10,10,10,0,10,10,10,10,0,0
F,28,14,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,10,0,0,40,20,0,0,0,0
F,26,0,0,30,20,0,0,10,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0
M,26,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0
F,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
F,27,65,0,0,100,0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,30,10,0,0,0
F,29,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,10,0,0,0,0
M,26,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,28,19,0,10,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,24,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0
NE,27,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,20,0,0,40,0,10,0,0
F,27,37,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0
F,27,32,0,10,0,0,0,0,0,0,0,0,20,10,0,0,20,0,10,0,20,0,0,10,10,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
F,27,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
NE,28,32,20,0,50,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,0,20,0,10,0,20,0,0,0
F,25,27,0,0,0,0,0,50,0,0,0,0,0,10,10,0,20,0,30,0,0,20,0,0,0,0
F,29,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,27,54,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0
F,27,30,0,0,0,0,0,0,0,0,0,0,0,20,80,20,0,0,30,10,10,0,0,0,0,0
F,28,17,10,20,0,0,0,0,0,0,0,0,30,0,0,0,10,20,30,0,0,20,0,0,0,10
F,25,6,0,0,0,0,0,0,0,0,0,0,10,10,20,0,10,10,0,0,0,20,0,0,0,0
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0
NE,25,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,56,0,0,0,0,0,0,0,0,0,0,10,0,10,0,20,0,10,0,60,10,0,0,0,0
F,26,10,10,20,10,20,30,0,10,10,0,10,0,0,20,10,20,10,40,0,10,10,20,0,0,0
F,26,6,0,10,0,0,0,0,0,0,0,0,20,70,0,0,20,0,10,0,0,30,0,0,0,0
F,26,27,0,0,0,0,10,0,10,0,0,20,0,0,0,0,50,20,30,10,0,10,0,0,10,0
F,27,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0
F,25,52,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,25,56,0,0,0,0,0,0,0,0,20,0,10,20,10,0,10,0,0,0,0,0,0,0,0,0
F,26,14,0,0,0,0,0,0,0,0,0,0,10,10,10,0,60,10,20,0,10,10,0,0,10,10
F,28,21,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0
M,28,58,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,20
M,28,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,20,0,0,0,20,0,0,0,0,0
F,27,28,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,10,0,0,0,0,0,0,0,0
F,27,41,10,20,0,20,20,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,70,30,0,0,0
M,27,7,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,20,0,0,0,0,0,0,0,0
F,25,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,10,0,0,20,0,0,0
F,26,32,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,0,0,10,20,0,0,0
F,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,0,20,0,10,0,0,0,0
F,26,7,70,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,29,24,0,0,0,0,0,20,0,0,0,10,0,10,0,0,10,0,60,0,0,0,0,0,10,0
F,25,34,10,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
M,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,62,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,19,0,10,0,0,0,0,20,0,0,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0
F,26,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,39,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0
F,27,78,10,10,0,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,20,0,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,20,0,0,0,0,10,10,0
M,25,50,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,26,28,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,10,0,0,0,0,0,0,0
M,26,3,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
F,25,115,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,28,51,0,10,0,0,0,0,0,0,0,0,0,10,0,0,20,10,0,0,40,10,0,0,0,0
F,28,41,0,0,0,0,0,0,0,0,0,0,0,20,10,0,50,0,0,10,0,10,0,0,0,0
F,28,25,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,30,0,0,0,0,0
F,25,90,0,0,0,0,0,0,30,0,0,20,20,0,0,0,10,0,0,0,0,0,0,20,20,0
F,27,31,0,10,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0
NE,29,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,27,14,10,30,0,0,0,0,0,10,0,20,0,10,10,0,0,10,10,0,0,0,0,0,0,20
F,27,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,10,0,30,0,0,10,10,0,10,0
F,27,96,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,20,10,20,0,0,10,0,0,0
M,28,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,26,85,0,50,0,0,0,20,0,0,0,0,10,10,0,0,30,20,0,0,20,0,0,0,0,0
F,28,25,10,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,20,40,0,0,0,0
F,28,58,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,12,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,20,0,0,10,0,0,0,0,0
F,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,28,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0
F,28,57,10,0,0,0,0,10,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0
F,28,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0
F,26,6,0,20,0,0,0,30,0,0,0,20,10,0,20,0,20,0,10,0,0,0,0,0,0,0
F,29,32,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,26,68,0,20,0,0,0,0,30,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0
M,28,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0
F,29,44,10,0,10,10,0,0,0,0,0,0,0,20,10,0,10,0,0,0,0,0,0,0,0,0
F,28,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0
M,27,18,10,20,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
F,29,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0
F,25,59,20,0,0,30,30,10,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0
F,27,19,0,20,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0
F,27,196,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0
F,27,54,0,0,0,0,0,0,40,0,0,0,0,0,0,0,30,10,20,10,0,20,10,0,0,0
F,26,22,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,28,76,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,10,0,0,0,0,0,0,0,0
F,25,5,0,10,40,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,40,0,0,10,0,0,0,0,0,0,0,10,10,0,0,10,0,10,0,0,10,0,0,0,0
F,26,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,27,65,10,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,29,121,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0
F,27,38,0,0,0,10,70,20,0,0,0,0,0,0,0,0,10,0,10,0,20,30,0,0,0,0
F,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,20,0,0,0,0
M,26,102,10,0,0,0,0,0,0,40,0,0,0,0,20,0,20,0,0,0,0,0,0,10,0,0
F,28,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,10
F,28,47,10,10,20,0,0,10,0,0,0,0,0,0,10,0,20,0,0,0,0,20,0,0,0,0
F,29,65,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
NE,26,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,26,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,26,77,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0
F,25,43,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
F,25,35,0,0,0,0,0,10,0,0,0,0,0,20,0,0,10,0,10,0,0,0,0,0,0,0
M,27,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,10,0,0,0,0,0,0,0,0,0
F,28,35,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,10
F,28,6,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,10,0,0,10,0,40,0,0,0
F,29,21,0,0,0,0,0,0,0,0,0,0,20,10,0,0,10,0,0,0,0,0,10,0,0,0
F,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0
F,27,26,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
F,28,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
M,26,36,0,20,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,10,0,0,0,0,0
F,28,25,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
M,29,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,58,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0
F,28,21,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,28,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0
F,28,11,0,0,0,0,0,0,0,0,0,0,10,20,0,0,10,0,0,0,0,10,0,0,0,0
F,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
M,28,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,2,20,20,0,0,20,0,0,0,0,20,0,10,0,0,0,0,20,20,0,0,0,0,0,0
NE,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,29,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,0
F,25,13,20,10,0,0,10,0,10,10,0,0,20,0,0,0,0,10,0,10,0,10,10,0,0,0
F,29,72,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,20,0,0,0,0
F,27,46,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0
F,27,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,25,133,0,0,0,50,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0
F,26,13,10,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,10,20,0,0,0,0
F,26,25,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0
F,27,18,10,0,0,0,0,0,0,10,0,0,0,20,0,0,10,0,10,0,0,10,0,0,0,0
F,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
NE,27,38,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,27,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,20,10,0,0,0,0,0,0,0,0
F,25,11,0,0,0,0,0,10,10,0,0,0,0,30,0,0,10,10,0,0,0,20,0,0,0,0
F,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,10,0,0,0,0,0
F,25,24,20,10,0,0,0,0,10,0,0,10,0,10,10,0,30,0,50,0,0,0,10,0,0,0
