reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,custo_previsto
0.47,9.7536,2.7432000000000003,645.461416,20.16,129.67499999999998,-2,1,5,2022,29,4,2022,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,1947.1068468443718
0.52,3.9624,1.8288,98.883056,25.305,107.7825,-1,5,4,2022,4,4,2022,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1405.3226509945514
0.22,6.7056,2.1336,65.77083999999999,21.84,97.965,-3,3,2,2022,31,1,2022,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,911.8085318836758
0.19,6.096,2.4384,104.32616,24.4125,121.2225,1,8,5,2019,9,5,2019,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,910.3094920277002
0.14,1.524,0.9144,184.158352,21.2625,69.8775,-3,16,2,2021,13,2,2021,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,797.7280985045452
0.13,3.3528,2.4384,59.874144,33.39,82.215,-4,30,3,2022,26,3,2022,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,705.9135679173258
0.15,9.144,2.1336,472.642864,30.135,53.025,2,21,1,2023,23,1,2023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,693.4738887779613
0.4,8.2296,4.572,899.926528,27.5625,101.4825,-4,26,6,2019,22,6,2019,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1582.8759334502056
0.8,4.572,1.8288,139.706336,23.835,65.5725,-2,22,3,2020,20,3,2020,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1633.9026386159023
0.12,1.524,1.2192,14.514944,31.92,91.77,3,5,9,2021,8,9,2021,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,743.3060715427335
0.37,7.010400000000001,2.4384,204.569992,20.4225,58.6425,1,6,9,2020,7,9,2020,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,901.4021293473994
0.45,5.1816,2.4384,1693.258936,34.7025,113.9775,-2,31,1,2021,29,1,2021,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1748.7270835108993
0.14,4.8768,2.1336,198.673296,35.385,95.025,4,18,5,2022,22,5,2022,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,851.0546441101466
0.18,8.8392,2.7432000000000003,545.671176,30.555,103.5825,3,22,6,2022,25,6,2022,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,1012.1526311568866
0.68,1.8288,1.2192,45.812792,30.1875,126.2625,-2,23,5,2023,21,5,2023,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1450.1687728768864
0.93,5.486400000000001,2.7432000000000003,321.143136,29.505,110.3025,0,21,2,2019,21,2,2019,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3327.448017291667
0.8,4.572,1.8288,221.806488,19.3725,96.39,0,17,4,2019,17,4,2019,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1767.8645072331597
0.63,2.7432000000000003,1.524,351.080208,35.3325,97.335,0,16,1,2021,16,1,2021,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1521.0599461104669
0.68,7.315200000000001,3.3528,97.068688,20.4225,122.2725,0,4,6,2021,4,6,2021,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,2843.1776519318173
0.52,2.7432000000000003,1.2192,58.513368,33.4425,92.61,-3,18,11,2020,15,11,2020,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,1312.9763163351945
0.18,5.1816,2.1336,959.34708,32.235,55.335,-1,6,6,2020,5,6,2020,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,824.7636563295794
0.55,10.0584,1.8288,2209.900224,42.315000000000005,129.15,-2,11,11,2019,9,11,2019,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,2031.093612650391
0.18,0.9144,0.6096,10.432616,21.21,96.2325,-4,27,12,2021,23,12,2021,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,1022.1306585716794
0.92,1.524,1.2192,131.54168,30.7125,101.9025,2,10,1,2019,12,1,2019,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1889.064307173966
0.36,6.4008,1.8288,224.074448,30.555,119.6475,1,8,5,2019,9,5,2019,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1240.6062338147647
0.53,3.3528,2.4384,256.27948,35.3325,102.585,1,6,10,2020,7,10,2020,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,1326.2229945597148
0.04,2.7432000000000003,1.2192,309.349744,22.68,129.57,4,2,8,2021,6,8,2021,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,900.7326861904891
0.67,4.2672,1.8288,108.86208,25.9875,76.02,4,30,1,2023,3,2,2023,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1430.8808142063897
0.22,4.2672,2.4384,25.401152,19.7925,88.83000000000001,2,25,2,2019,27,2,2019,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,819.701127573078
0.7,3.6576,2.1336,298.009944,35.9625,106.4175,-2,2,5,2021,30,4,2021,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,2102.7545253642184
0.21,2.1336,1.524,1793.049176,37.6425,80.4825,4,21,5,2020,25,5,2020,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,985.5844458764258
0.04,6.7056,2.4384,700.79964,36.1725,91.77,4,5,8,2023,9,8,2023,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,919.3470328599875
0.26,3.3528,1.8288,39.462504,28.2975,62.9475,0,19,3,2023,19,3,2023,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,767.8488575822328
0.55,7.62,1.8288,425.015704,16.065,56.385,4,8,6,2020,12,6,2020,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,1531.6167963812416
0.34,2.4384,1.2192,1177.978424,34.335,92.505,0,12,3,2021,12,3,2021,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,1190.222724316397
0.45,6.7056,4.2672,1281.850992,25.5675,63.735,-1,20,2,2021,19,2,2021,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,1648.5376264520341
0.29,3.6576,2.1336,51.709488,26.3025,74.8125,3,3,8,2019,6,8,2019,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,771.3959628727484
0.3,0.9144,0.9144,8.164656,29.7675,58.8,0,9,3,2022,9,3,2022,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,797.6237882257196
0.83,1.2192,1.2192,71.667536,19.425,100.38,0,3,8,2023,3,8,2023,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,1598.35729725691
0.88,5.486400000000001,2.1336,284.402184,31.3425,81.795,2,18,1,2020,20,1,2020,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2187.6111872301435
0.31,1.2192,0.9144,152.860504,18.4275,87.04499999999999,-3,11,7,2023,8,7,2023,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,992.679539344549
0.81,7.62,3.3528,708.510704,34.5975,61.6875,-2,16,5,2020,14,5,2020,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,3233.0439631453946
0.45,5.7912,2.1336,80.739376,21.7875,81.48,0,13,4,2022,13,4,2022,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1057.8689378563636
0.79,6.096,1.8288,172.36496,32.0775,63.4725,2,16,3,2023,18,3,2023,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1705.6172784517757
0.86,9.7536,1.8288,951.636016,26.355,77.96249999999999,-3,10,2,2019,7,2,2019,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3696.4178032007567
0.54,6.4008,2.1336,116.573144,23.1,129.7275,3,7,1,2019,10,1,2019,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1683.6694933406504
0.63,7.010400000000001,2.7432000000000003,452.684816,28.2975,78.3825,1,27,6,2019,28,6,2019,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,2266.3595296921135
0.11,7.9248,3.3528,1084.08488,36.3825,74.76,0,7,7,2022,7,7,2022,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,1048.2023644896753
0.83,2.7432000000000003,1.2192,142.88148,33.6525,122.9025,0,24,6,2023,24,6,2023,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,1966.948254261801
0.01,4.8768,2.4384,1227.419952,37.275,58.8,-4,13,11,2022,9,11,2022,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,789.6215954676887
0.43,2.4384,1.2192,220.899304,19.4775,118.545,-2,8,9,2020,6,9,2020,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1407.2784773503192
0.74,4.2672,2.1336,149.68536,19.635,59.5875,-2,16,6,2019,14,6,2019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1608.43905820921
0.1,1.2192,1.2192,31.297848,30.082500000000003,65.52,3,19,7,2019,22,7,2019,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,648.1100084664661
1.0,5.486400000000001,3.048,692.634984,32.8125,111.8775,-1,12,6,2022,11,6,2022,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,4704.225885721154
0.56,6.096,2.1336,76.657048,16.485,123.1125,3,17,7,2019,20,7,2019,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,1500.966845944469
0.26,10.3632,2.7432000000000003,1592.10792,26.3025,91.9275,-2,14,2,2022,12,2,2022,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1075.3846706659679
0.16,6.4008,1.8288,215.4562,16.6425,82.7925,-3,5,1,2021,2,1,2021,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,824.0124317323551
0.42,10.0584,3.6576,149.68536,31.5,56.1225,-1,12,6,2020,11,6,2020,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,947.4338254682647
0.42,4.2672,2.4384,39.462504,33.6,65.10000000000001,-2,9,12,2020,7,12,2020,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,855.1820631354822
0.63,9.7536,3.3528,668.594608,33.495,57.855,0,16,3,2020,16,3,2020,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1780.891701647127
0.07,7.9248,1.8288,307.535376,19.6875,76.545,-1,13,5,2020,12,5,2020,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,726.8572477139071
0.83,7.010400000000001,3.048,1541.759208,27.6675,118.02,2,24,7,2019,26,7,2019,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,3789.7929502083325
0.1,6.4008,3.048,108.408488,17.325,61.477500000000006,0,19,8,2020,19,8,2020,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,622.410424373349
0.43,2.1336,1.2192,346.090696,25.5675,72.1875,1,17,7,2023,18,7,2023,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,1088.1064704771566
0.78,6.096,1.8288,726.6543839999999,43.68,83.21249999999999,0,14,3,2022,14,3,2022,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,2208.255426013252
0.82,3.048,1.524,518.455656,52.08,77.49,1,11,5,2020,12,5,2020,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1931.7923663559254
0.66,5.486400000000001,2.1336,1114.929136,51.975,76.5975,0,12,9,2021,12,9,2021,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1600.9153931798442
0.37,10.3632,3.9624,1922.322896,28.0875,58.485,-1,9,6,2019,8,6,2019,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,1220.9681063009414
0.35,5.7912,1.8288,1449.680032,43.102500000000006,85.5225,4,8,6,2023,12,6,2023,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,1237.3052054963625
0.21,10.9728,3.3528,468.560536,24.6225,89.66999999999999,-4,4,6,2022,31,5,2022,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,944.8900404479302
0.95,5.486400000000001,1.8288,1375.744536,43.8375,73.1325,0,14,6,2023,14,6,2023,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,2638.001459660547
0.62,13.716,3.3528,425.015704,31.1325,109.1475,1,29,11,2020,30,11,2020,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,2884.0119176136363
0.78,0.9144,0.9144,17.690088,26.985,109.83,3,15,9,2021,18,9,2021,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,1395.5555497263465
0.82,7.315200000000001,3.048,266.258504,25.095,129.2025,-3,4,3,2021,1,3,2021,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,3462.405252516026
0.74,5.7912,2.1336,383.738832,47.6175,107.835,-4,23,1,2021,19,1,2021,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2444.057061282566
0.24,11.2776,3.6576,1570.789096,34.1775,130.83,0,9,2,2019,9,2,2019,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1365.35920027863
0.26,3.3528,2.4384,54.884632,34.23,107.94,-3,5,5,2022,2,5,2022,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,998.7911597858546
0.27,3.9624,1.8288,543.403216,15.802499999999998,126.0,-3,17,10,2019,14,10,2019,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,1178.4264074840428
0.8,3.9624,1.8288,178.715248,20.6325,57.015,0,1,9,2020,1,9,2020,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1631.5671191799483
0.62,4.8768,2.4384,79.83219199999999,17.2725,58.59,4,5,10,2021,9,10,2021,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1258.7238204196524
0.69,0.9144,0.6096,36.740952,16.4325,53.76,-2,1,3,2021,27,2,2021,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,1214.2921405759898
0.16,5.486400000000001,1.8288,1572.603464,37.485,100.59,-1,3,11,2021,2,11,2021,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,993.1478982976064
0.03,1.524,1.2192,591.93756,16.59,54.7575,2,27,9,2021,29,9,2021,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,796.3352476677977
0.02,4.8768,2.1336,48.987936,24.465,56.91,-3,31,1,2021,28,1,2021,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,632.5480432916854
0.34,7.010400000000001,2.4384,148.324584,24.832500000000003,122.9025,0,28,9,2022,28,9,2022,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1136.8620108408886
0.33,4.2672,2.1336,120.20188,15.855,119.7,-1,17,8,2021,16,8,2021,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,1077.211834589772
0.26,6.4008,2.1336,340.194,16.2225,119.8575,0,18,9,2019,18,9,2019,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,1075.5069954160363
0.25,10.0584,1.8288,646.3686,19.95,111.5625,2,4,11,2020,6,11,2020,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,1216.8451413200619
0.43,2.7432000000000003,1.2192,92.079176,17.4825,129.885,-4,22,8,2021,18,8,2021,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,1318.0353960904376
