,nota_review,review
16217,3,"Esse mp3 é um produto chines da pior qualidade que existe áudio péssimo, bateria dura apenas 50min mesmo trocando fone pra um da JBL o áudio ainda é horrível não recomendo ninguém a compra."
1258,3,"COMPREI 02 JOGOS DE LENCOIS DE CETIM E UMA COLCHA, MAS ATÉ AGORA SÓ RECEBI O JOGO DE LENCOL COR COBRE. O QUE HOUVE????"
660,5,Ótimo produto ! Prazo rápido !!!
34821,2,Foi anunciada capa para moto z. E foi vendido e entregue o moto z play. A capa ficou maior do que deveria.
38367,2,Recebi o whey de morango com a embalagem toda amassada . Como devo proceder ?
37921,1,quero meu produto.Mais de um mes que foi pedido
27172,1,Eu recebi um produto! E como descrito na nota eu paguei por 2 produtos 
11827,2,"O produto não foi entregue totalmente, Cobraram 4 embalagens e só entregaram duas. Valor cobrado no cartão 4x61,13"
12023,5,Goste e Ótimo entregá ante do prazo 
32623,1,"eu recebi o produto com defeito quero devolver e receber vale compra, ou o estorno do pagamento,
eu ja tenho outro produto no carrinho pra resolver esse problema , porem não consigo um atendimento 
"
20888,1,Oi gostaria de que se até segunda dia 19 o produto não vier vou entrar em contato com o Banco pra vc devolverem as 2 parcelas pagas e suspender as restantes. Aguardo retorno 
13526,5,"Mais linda do que na foto,amei e chegou antes do prazo recomendo."
28813,4,"Gosto muito de compra nas logas Zoop, entregam rápido, recomendo."
17835,4,O material a mochila é bem simples.
37995,5,lindo relogio feminino entrega rapida antes do przo estimado 
5437,1,veio errado comprei 2 unidade veio somente 1
29432,2,"Chateada,consta no sistema q o produto veio e voltou ,vou querer meu dinheiro de volta ,isso é uma falta de respeito.."
18383,5,Recomendo tanto o site Zoop quanto a loja parceira targaryen .
17768,4,"Recebi o produto antes mesmo do prazo, embalado perfeitamente com o produto escolhido sem problemas. Recomendo."
26167,5,Excelente vendedor! Produto excelente e preço fantástico! Super recomendado!
5623,5,"Amei a Loja e o produto, pois eles aumentaram minha expectativa enviando um recado escrito de próprio punho e alguns brindes que com certeza me agradaram e que comprarei novamente."
30757,2,o produto é bom especificado no sait otimo só nao recomendo porque no sait falava que entregaria em 15 dias levou 30 dias para chegar afff a boneca é bonita amei otimo tecido nota geral 10 do produto.
23317,5,"Produto de boa qualidade, atendeu minha expectativa."
27219,5,"Produto chegou antes do prazo e em perfeito estado, veio embalado com várias camadas de proteção. A guitarra é linda! Muito bom, recomendo!"
30854,5,Produto chegou bem rápido..Parabéns!!!!
13062,5,O produto superou minhas expectativas e o prazo de entrega adiantou cerca de 10 dias! ;-)
2183,5,Produto entregue antes do prazo é o conjunto muito lindo. 
3085,1,"Boa tarde!

Recebi um produto, porém, não é a compra que realizei, meu pedido foi de uma capa/bolsinha com zíper e recebi uma capinha fina, muito feia!

Preciso que nos envie a mercadoria correta"
7821,5,Produto de exelente qualidade a encomenda chegou antes do previsto parabéns pela eficiência. 
1927,3,recebi uma capinha menor q meu aparelho
5926,1,Encomendei uma carruagem. Chegou um avião.
33279,5,O produto foi entregue dentro do prazo previsto... super indico.
17672,1,"Ontem, dia 04/Abril, recebi apenas 01 cuba das 04 unidades compradas. Ainda falta receber mais 03. Espero que tenha sido um erro não ter recebido o pedido integralmente numa única entrega."
6861,1,falta uma cortina e um tapete
7407,3,"Infelizmente precisarei trocar, pois não serviu."
998,5,"sempre compro pela baratheon e recomendo, ótimos produtos e entrega rapida"
28500,4,"Chegou no prazo sem incidentes,exatamente oque foi pedido,a unica coisa q me incomodou um pouco é que assim que efetuei a compra demorou um pouco pra liberar o pedido."
642,2, Recebi a jarra da Cafeteria mas a mesma não é o modelo que comprei. Eu comprei a jarra da cafeteira Electrolux CMM20 e a que recebi não é desse modelo da Cafeteria. 
34586,4,"gostei do produto e recomendo de ótima qualidade, muito bom mesmo, obrigado pela atenção."
7623,3,Visor do fone td arranhado unico problema. 
14012,3,"O material chegou antes do prazo, mas das três peças que comprei, uma delas estava com a alça(cabo) quebrado."
29674,5,Sempre fui bem atendida e recebi os produtos conforme descritos no site.
151,5,"O produto chegou bem antes do prazo estipulado, amei o atendimento! Super recomendo "
20974,2,Gostaria de sabe o que aconteceu com meu produto estou desepicionada com as lojas Zoop.Preciso urgente de uma posição da loja pois a primeira prestação no cartão está sendo paga.
15597,1,"Eu fiz o cancelamento desse produto e pedi o ressarcimento do valor, porém não me estornarão "
12623,1,Não entregaram o produto comprado 
28289,5,"Sou compradora há tempos da Zoop internet e sempre recebi o produto em bom estado, no prazo e a bom preço"
34564,1,"Produto correto,porém com Avarias na parte interna e nos pés. "
37563,5,Produto lindo demais ! Valeu muito a pena !
35015,5,Veio como o combinado produto original eu recomendo em lojas fisicas muito caro . 
29303,5,Compro sempre super recomendo entrega rápida e produtos de ótima qualidade!!
12694,4,"O produto entregue foi realmente o solicitado, prazo de entrega foi o informado."
29183,2,"O cor e estampa não é igual que a foto,mas ...gostei.."
27491,5,"Loja de extrema confiança, produto original de qualidade, entrega garantida, ótimo preço, estão de parabéns!!!"
20623,5,Eu tinha pedido o cancelamento mais não precisa cancelar obrigada
16759,1,O produto que recebi é totalmente diferente do que é divulgado nas fotos do anúncio! Produto de qualidade baixa. Dá pra perceber que as etiquetas são diferentes. Estou muito insatisfeito!
30997,5,"so tem demorado mais que o normal as estregas do site depois que comecaram a vender com parceiros, fora isso nd mais a falar, foi entregue no prazo, o produto de excelente qualidade"
2367,5,"O produto chegou bem antes da data prevista, muito bom, obrigada!"
7935,5,"produto atende as expectativas. Muito Bom 
Recomendo ótimo custo benefício."
8398,5,"O produto chegou muito rápido e superou minhas expectativas, excelente."
8866,5,"Produto corresponde ao anunciado.
"
13770,3,recebi no prazo porem a Cor veio diferente ao do anuncio
25685,5,"Produto entregue no prazo,material de qualidade produto muito bonito."
6408,5,Produto chegou antes do prazo e estava de acordo com a sua descrição. 
28203,5,"Produto chegou dentro do prazo, como sempre!! Amei meu porta documentos, é até maior do que eu pensei, louca para comprar outra assim que der 😍"
16344,5,Estou muito contente com.o produto e recomendo.
2348,5,"Recebei o relógio dentro do prazo ,tamanho grande e muito bonito ."
20832,2,O produto não foi entregue na data previsto e quando vc liga pra mais informação os telefones estão sempre congestionados e quando funciona esta sem sistema
12115,5,"Satisfeito com a rapidez em que o produto foi entregue, muito antes do que o prazo indicado no ato da compra."
18908,5,"Amei o Relógio veio tudo certinho , no prazo certo no jeitinho que eu queria ... ótimo, recomendo . "
15277,5,"recebi no prazo, corretamente e facilidade em comprar e pagar"
32353,5,Produto de ótima qualidade e entrega rápida. Recomendo.
12861,1,Ate a data de hoje nao foi entregue pois fui ate uma das lojas de vcs pea pedir uma solução nem o atebtende sobre me responder fizeram pra mim eu de bobo eu confiei na lojas aguardo resposta
28940,1,"Disseram que entregaram meu pedido em 30///2017 e não entregaram, quero meu dinheiro de volta."
29706,5,"O produto é de altíssima qualidade, mas o tom é diferente, na parte bege é mais para um pérola."
14092,1,"Comprei uma película de vidro temperado, porém a película veio errado. Estou aguardando a resposta da Zoop. Assim que resolver meu problema eu avalio a empresa. "
38831,5,"Recebi o produto muito bem embalado, e bem antes da data prevista. Estou satisfeito. Recomendo."
15385,2,"Olá boa noite. Foi entregue apenas 1 travesseiro. Na minha compra são dois kits, no total de quatro travesseiros. Peço que verifique o erro e possa me dá uma resposta em breve."
19611,5,"Amei 😍 a fonte, superou minhas espectativas, é muito linda .
Veio muito bem embalada. Recomendo essa loja. "
902,5,"SATISFEITA COM PRODUTO, CUMPRE O OBJETIVO QUE É BOMBEAR ÁGUA, NO MEU CASO, PARA UMA FONTE DE ÁGUA. 
E LOJAS Zoop SEMPRE ENTREGA ANTES DO PRAZO E PREÇO BOMMMMM"
10081,4,"atrasou a entrega 1 dia, porem acho que os correios não ajudam, e poderiam contratar uma empresa privada."
4788,5,Foi entregue bem antes da data prevista. Adoreeeeiiiii.
35580,5,Produto chegou rápido e foi exatamente da forma que eu imagina. Eu recomendo.
18785,5,Entregue antes do prazo e fiquei satisfeito com o produto
11115,3,"Produto Bom e Bonito, mas na descrição do produto na compra era 100% Algodão e veio 80% Algodão e 20% Poliéster, única coisa a reclamar me senti um pouco enganado."
10058,5,"O produto é excelente, mas quando compramos no baratheon fazemos uma única comora, depois de comprado aparece outra compra com quantidade de parcelas diferentes da que fazemos"
6386,4,"Muito bonita a estética do produto... Designer bem legal, espero que meu irmão goste, pois achei linda."
363,1,"Minha mercadoria não foi entregue , já paguei a primeira fatura quero cancelar a compra pois paguei o frete e não recebi a mercadoria.
"
21765,4,"Embora a descrição diga que o produto é super resistente, ele aparenta maior fragilidade, mas funciona. Falta um manual de instruções sobre a regulação do tamanho, o que pode resultar em avarias."
38668,5,"Rapida entrega, mesmo sem gqsolina nos postos, recomendo 100%, continuem assim pois estao de parabens"
30250,1,"PEDIDO 03-497913106
A entrega ocorreu com atraso e DE FORMA PARCIAL, ou seja, apenas 01 unidade do produto chegou sendo que foi adquirido 02 unidades. Produto de alto valor agregado. Aguardo retorno."
7929,1,"Pessoa,boa tarde. Informo que só chegou a base ,o cesto de roupa não chegou. Informo também que o frete na nota fiscal veio diferente do valor que eu tinha calculado,veio 3x maior.Solicito devolução."
33439,5,"Prático, pequeno, leve, testei pouco mas por enquanto estou gostando muito."
36471,3,"Recebemos a encomenda, mas o produto não veio corretamente, pedimos o relógio todo preto e recebemos um preto/prata"
19343,3,Comprei um relógio na cor branca e recebi um preto! 
22880,2,Só tem muito frete né poderia ser menos kk
31071,1,"Pedir uma coisa é Véio foi outra. Não entendi.
"
29534,1,"A loja me entregou um produto trocado ,inferior ao valor q paguei na compra, quero a devoluçao do produto e meu dinheiro de volta. Descaso com o cliente !
 Procurar o procon."
27530,5,Gostei muito é bem mais forte do que esperava! Enche super rápido! 
19741,4,"Até agora estou satisfeito, parece bom, recomendo!"
35890,5,"Muito bem embalado,com muito cuidado
,material de boa qualidade.Agora é amarelo mesmo,pensei que era mais fosco,mas e muito bonito.eu recomendo"
35010,1,"Eu pedi o cancelamento desse produto antes de lançarem a nota fiscal, vocês deram continuidade no procedimento e entregaram o produto que infelizmente meu zelador recebeu, mesmo tendo sido orientado"
16056,5,Obrigada por dar tudo certo
23072,5,PRODUTO perfeito... Detalhe entrega antes da data... Obrigado
33575,1,"Comprei a caixa de simparic com 3 comprimidos e entregaram a caixa com apenas 1 comprimido, solicitei a troca no dia 29/08 e ainda não tive nenhum retorno."
839,2,Foi entregue uma quantidade do produto. Sendo que pedi duas quantidades 
32900,5,"O produto chegou certo, e no prazo. Recomendo!"
12489,5,"Escolhi o produto, paguei o produto, recebi exatamente o que havia escolhido e pago. Não precisa de mais nada."
25003,1,"Não gostei não mim deram explicação comprei um produto e veio outro totalmente diferente,na imagem não descrever se e 1 litro ou 500 ml"
764,4,"entregue antes do prazo, sistema de acompanhamento do produto credibiliza a loja. "
4578,4,"O material é bom, o problema é que a bolsa não fecha, não possui zíper, é como uma sacola. Isso me deixou insatisfeita, pois na foto não dá pra perceber e não há informação ou foto interna sobre isso."
26002,2,Imaginei que obproduto fosse melhor. Na verdade o produto decepcionou minhas expectativas.
34232,1,"O produto foi enviado de qualquer jeito,sem proteção, chegou amassado.Nao comprarei nessa loja novamente"
6123,2,Infelizmente recebi o produto errado. Pedi a luminária thomas edison com 6 lâmpadas e recebi o modelo aramado. Gostaria de trocar o produto ou receber o reembolso da compra.
4483,1,"Comprei duas malas para viagem e só foi entregue uma mala no dia 19/03. Já mandei um email solicitando o porquê que não foi entregue também a outra mala, mais até agora nenhuma resposta. "
15464,1,Foi entregue o deepcool n17 laranja e não o deepcool n1 laranja
5291,1,Comprei o relógio e não veio o que eu pedi e tudo indica que ê falsificado. Não gostei. 
24611,3,"Boa tarde, recebi o produto, porém está com defeito no cortador de massa, não está cortando corretamente ! "
34570,5,"Ótimos produtos excelente qualidade, recomendo. "
11813,5,"vou recomendar o site , muito satisfeito"
12363,5,Lindos os panos de prato. Acabamento bem feito. Amei.
18078,4,"Dentro da espectativa. Produto chegou no tempo prometido, em bom estado. "
31766,5,Amo esse site! Maravilhoso!
39460,1,"Solicitei a compra de uma capa de retrovisor celta/prisma/meriva - preta - lado esquerdo, mas chegou para mim uma capa do lado direito de outro modelo de carro.
Estou decepcionado! Fico no aguardo!"
25897,4,Bom produto eficaz na quilo que deve ser.
